cellCode,lme_id,lme_name
10kmE242N196,14,Iberian Coastal
10kmE242N197,14,Iberian Coastal
10kmE242N198,14,Iberian Coastal
10kmE242N199,14,Iberian Coastal
10kmE242N200,14,Iberian Coastal
10kmE242N201,14,Iberian Coastal
10kmE242N202,14,Iberian Coastal
10kmE242N203,14,Iberian Coastal
10kmE242N204,14,Iberian Coastal
10kmE243N191,14,Iberian Coastal
10kmE243N192,14,Iberian Coastal
10kmE243N193,14,Iberian Coastal
10kmE243N194,14,Iberian Coastal
10kmE243N195,14,Iberian Coastal
10kmE243N196,14,Iberian Coastal
10kmE243N197,14,Iberian Coastal
10kmE243N198,14,Iberian Coastal
10kmE243N199,14,Iberian Coastal
10kmE243N200,14,Iberian Coastal
10kmE243N201,14,Iberian Coastal
10kmE243N202,14,Iberian Coastal
10kmE243N203,14,Iberian Coastal
10kmE243N204,14,Iberian Coastal
10kmE243N205,14,Iberian Coastal
10kmE243N206,14,Iberian Coastal
10kmE243N207,14,Iberian Coastal
10kmE243N208,14,Iberian Coastal
10kmE243N209,14,Iberian Coastal
10kmE243N210,14,Iberian Coastal
10kmE243N211,14,Iberian Coastal
10kmE244N189,14,Iberian Coastal
10kmE244N190,14,Iberian Coastal
10kmE244N191,14,Iberian Coastal
10kmE244N192,14,Iberian Coastal
10kmE244N193,14,Iberian Coastal
10kmE244N194,14,Iberian Coastal
10kmE244N195,14,Iberian Coastal
10kmE244N196,14,Iberian Coastal
10kmE244N197,14,Iberian Coastal
10kmE244N198,14,Iberian Coastal
10kmE244N199,14,Iberian Coastal
10kmE244N200,14,Iberian Coastal
10kmE244N201,14,Iberian Coastal
10kmE244N202,14,Iberian Coastal
10kmE244N203,14,Iberian Coastal
10kmE244N204,14,Iberian Coastal
10kmE244N205,14,Iberian Coastal
10kmE244N206,14,Iberian Coastal
10kmE244N207,14,Iberian Coastal
10kmE244N208,14,Iberian Coastal
10kmE244N209,14,Iberian Coastal
10kmE244N210,14,Iberian Coastal
10kmE244N211,14,Iberian Coastal
10kmE244N212,14,Iberian Coastal
10kmE244N213,14,Iberian Coastal
10kmE244N214,14,Iberian Coastal
10kmE244N215,14,Iberian Coastal
10kmE244N216,14,Iberian Coastal
10kmE245N187,14,Iberian Coastal
10kmE245N188,14,Iberian Coastal
10kmE245N189,14,Iberian Coastal
10kmE245N190,14,Iberian Coastal
10kmE245N191,14,Iberian Coastal
10kmE245N192,14,Iberian Coastal
10kmE245N193,14,Iberian Coastal
10kmE245N194,14,Iberian Coastal
10kmE245N195,14,Iberian Coastal
10kmE245N196,14,Iberian Coastal
10kmE245N197,14,Iberian Coastal
10kmE245N198,14,Iberian Coastal
10kmE245N199,14,Iberian Coastal
10kmE245N200,14,Iberian Coastal
10kmE245N201,14,Iberian Coastal
10kmE245N202,14,Iberian Coastal
10kmE245N203,14,Iberian Coastal
10kmE245N204,14,Iberian Coastal
10kmE245N205,14,Iberian Coastal
10kmE245N206,14,Iberian Coastal
10kmE245N207,14,Iberian Coastal
10kmE245N208,14,Iberian Coastal
10kmE245N209,14,Iberian Coastal
10kmE245N210,14,Iberian Coastal
10kmE245N211,14,Iberian Coastal
10kmE245N212,14,Iberian Coastal
10kmE245N213,14,Iberian Coastal
10kmE245N214,14,Iberian Coastal
10kmE245N215,14,Iberian Coastal
10kmE245N216,14,Iberian Coastal
10kmE245N217,14,Iberian Coastal
10kmE245N218,14,Iberian Coastal
10kmE245N219,14,Iberian Coastal
10kmE246N185,14,Iberian Coastal
10kmE246N186,14,Iberian Coastal
10kmE246N187,14,Iberian Coastal
10kmE246N188,14,Iberian Coastal
10kmE246N189,14,Iberian Coastal
10kmE246N190,14,Iberian Coastal
10kmE246N191,14,Iberian Coastal
10kmE246N192,14,Iberian Coastal
10kmE246N193,14,Iberian Coastal
10kmE246N194,14,Iberian Coastal
10kmE246N195,14,Iberian Coastal
10kmE246N196,14,Iberian Coastal
10kmE246N197,14,Iberian Coastal
10kmE246N198,14,Iberian Coastal
10kmE246N199,14,Iberian Coastal
10kmE246N200,14,Iberian Coastal
10kmE246N201,14,Iberian Coastal
10kmE246N202,14,Iberian Coastal
10kmE246N203,14,Iberian Coastal
10kmE246N204,14,Iberian Coastal
10kmE246N205,14,Iberian Coastal
10kmE246N206,14,Iberian Coastal
10kmE246N207,14,Iberian Coastal
10kmE246N208,14,Iberian Coastal
10kmE246N209,14,Iberian Coastal
10kmE246N210,14,Iberian Coastal
10kmE246N211,14,Iberian Coastal
10kmE246N212,14,Iberian Coastal
10kmE246N213,14,Iberian Coastal
10kmE246N214,14,Iberian Coastal
10kmE246N215,14,Iberian Coastal
10kmE246N216,14,Iberian Coastal
10kmE246N217,14,Iberian Coastal
10kmE246N218,14,Iberian Coastal
10kmE246N219,14,Iberian Coastal
10kmE246N220,14,Iberian Coastal
10kmE246N221,14,Iberian Coastal
10kmE246N222,14,Iberian Coastal
10kmE246N223,14,Iberian Coastal
10kmE247N184,14,Iberian Coastal
10kmE247N185,14,Iberian Coastal
10kmE247N186,14,Iberian Coastal
10kmE247N187,14,Iberian Coastal
10kmE247N188,14,Iberian Coastal
10kmE247N189,14,Iberian Coastal
10kmE247N190,14,Iberian Coastal
10kmE247N191,14,Iberian Coastal
10kmE247N192,14,Iberian Coastal
10kmE247N193,14,Iberian Coastal
10kmE247N194,14,Iberian Coastal
10kmE247N195,14,Iberian Coastal
10kmE247N196,14,Iberian Coastal
10kmE247N197,14,Iberian Coastal
10kmE247N198,14,Iberian Coastal
10kmE247N199,14,Iberian Coastal
10kmE247N200,14,Iberian Coastal
10kmE247N201,14,Iberian Coastal
10kmE247N202,14,Iberian Coastal
10kmE247N203,14,Iberian Coastal
10kmE247N204,14,Iberian Coastal
10kmE247N205,14,Iberian Coastal
10kmE247N206,14,Iberian Coastal
10kmE247N207,14,Iberian Coastal
10kmE247N208,14,Iberian Coastal
10kmE247N209,14,Iberian Coastal
10kmE247N210,14,Iberian Coastal
10kmE247N211,14,Iberian Coastal
10kmE247N212,14,Iberian Coastal
10kmE247N213,14,Iberian Coastal
10kmE247N214,14,Iberian Coastal
10kmE247N215,14,Iberian Coastal
10kmE247N216,14,Iberian Coastal
10kmE247N217,14,Iberian Coastal
10kmE247N218,14,Iberian Coastal
10kmE247N219,14,Iberian Coastal
10kmE247N220,14,Iberian Coastal
10kmE247N221,14,Iberian Coastal
10kmE247N222,14,Iberian Coastal
10kmE247N223,14,Iberian Coastal
10kmE247N224,14,Iberian Coastal
10kmE247N225,14,Iberian Coastal
10kmE247N226,14,Iberian Coastal
10kmE248N182,14,Iberian Coastal
10kmE248N183,14,Iberian Coastal
10kmE248N184,14,Iberian Coastal
10kmE248N185,14,Iberian Coastal
10kmE248N186,14,Iberian Coastal
10kmE248N187,14,Iberian Coastal
10kmE248N188,14,Iberian Coastal
10kmE248N189,14,Iberian Coastal
10kmE248N190,14,Iberian Coastal
10kmE248N191,14,Iberian Coastal
10kmE248N192,14,Iberian Coastal
10kmE248N193,14,Iberian Coastal
10kmE248N194,14,Iberian Coastal
10kmE248N195,14,Iberian Coastal
10kmE248N196,14,Iberian Coastal
10kmE248N197,14,Iberian Coastal
10kmE248N198,14,Iberian Coastal
10kmE248N199,14,Iberian Coastal
10kmE248N200,14,Iberian Coastal
10kmE248N201,14,Iberian Coastal
10kmE248N202,14,Iberian Coastal
10kmE248N203,14,Iberian Coastal
10kmE248N204,14,Iberian Coastal
10kmE248N205,14,Iberian Coastal
10kmE248N206,14,Iberian Coastal
10kmE248N207,14,Iberian Coastal
10kmE248N208,14,Iberian Coastal
10kmE248N209,14,Iberian Coastal
10kmE248N210,14,Iberian Coastal
10kmE248N211,14,Iberian Coastal
10kmE248N212,14,Iberian Coastal
10kmE248N213,14,Iberian Coastal
10kmE248N214,14,Iberian Coastal
10kmE248N215,14,Iberian Coastal
10kmE248N216,14,Iberian Coastal
10kmE248N217,14,Iberian Coastal
10kmE248N218,14,Iberian Coastal
10kmE248N219,14,Iberian Coastal
10kmE248N220,14,Iberian Coastal
10kmE248N221,14,Iberian Coastal
10kmE248N222,14,Iberian Coastal
10kmE248N223,14,Iberian Coastal
10kmE248N224,14,Iberian Coastal
10kmE248N225,14,Iberian Coastal
10kmE248N226,14,Iberian Coastal
10kmE248N227,14,Iberian Coastal
10kmE248N228,14,Iberian Coastal
10kmE248N229,14,Iberian Coastal
10kmE249N181,14,Iberian Coastal
10kmE249N182,14,Iberian Coastal
10kmE249N183,14,Iberian Coastal
10kmE249N184,14,Iberian Coastal
10kmE249N185,14,Iberian Coastal
10kmE249N186,14,Iberian Coastal
10kmE249N187,14,Iberian Coastal
10kmE249N188,14,Iberian Coastal
10kmE249N189,14,Iberian Coastal
10kmE249N190,14,Iberian Coastal
10kmE249N191,14,Iberian Coastal
10kmE249N192,14,Iberian Coastal
10kmE249N193,14,Iberian Coastal
10kmE249N194,14,Iberian Coastal
10kmE249N195,14,Iberian Coastal
10kmE249N196,14,Iberian Coastal
10kmE249N197,14,Iberian Coastal
10kmE249N198,14,Iberian Coastal
10kmE249N199,14,Iberian Coastal
10kmE249N200,14,Iberian Coastal
10kmE249N201,14,Iberian Coastal
10kmE249N202,14,Iberian Coastal
10kmE249N203,14,Iberian Coastal
10kmE249N204,14,Iberian Coastal
10kmE249N205,14,Iberian Coastal
10kmE249N206,14,Iberian Coastal
10kmE249N207,14,Iberian Coastal
10kmE249N208,14,Iberian Coastal
10kmE249N209,14,Iberian Coastal
10kmE249N210,14,Iberian Coastal
10kmE249N211,14,Iberian Coastal
10kmE249N212,14,Iberian Coastal
10kmE249N213,14,Iberian Coastal
10kmE249N214,14,Iberian Coastal
10kmE249N215,14,Iberian Coastal
10kmE249N216,14,Iberian Coastal
10kmE249N217,14,Iberian Coastal
10kmE249N218,14,Iberian Coastal
10kmE249N219,14,Iberian Coastal
10kmE249N220,14,Iberian Coastal
10kmE249N221,14,Iberian Coastal
10kmE249N222,14,Iberian Coastal
10kmE249N223,14,Iberian Coastal
10kmE249N224,14,Iberian Coastal
10kmE249N225,14,Iberian Coastal
10kmE249N226,14,Iberian Coastal
10kmE249N227,14,Iberian Coastal
10kmE249N228,14,Iberian Coastal
10kmE249N229,14,Iberian Coastal
10kmE249N230,14,Iberian Coastal
10kmE249N231,14,Iberian Coastal
10kmE249N232,14,Iberian Coastal
10kmE250N179,14,Iberian Coastal
10kmE250N180,14,Iberian Coastal
10kmE250N181,14,Iberian Coastal
10kmE250N182,14,Iberian Coastal
10kmE250N183,14,Iberian Coastal
10kmE250N184,14,Iberian Coastal
10kmE250N185,14,Iberian Coastal
10kmE250N186,14,Iberian Coastal
10kmE250N187,14,Iberian Coastal
10kmE250N188,14,Iberian Coastal
10kmE250N189,14,Iberian Coastal
10kmE250N190,14,Iberian Coastal
10kmE250N191,14,Iberian Coastal
10kmE250N192,14,Iberian Coastal
10kmE250N193,14,Iberian Coastal
10kmE250N194,14,Iberian Coastal
10kmE250N195,14,Iberian Coastal
10kmE250N196,14,Iberian Coastal
10kmE250N197,14,Iberian Coastal
10kmE250N198,14,Iberian Coastal
10kmE250N199,14,Iberian Coastal
10kmE250N200,14,Iberian Coastal
10kmE250N201,14,Iberian Coastal
10kmE250N202,14,Iberian Coastal
10kmE250N203,14,Iberian Coastal
10kmE250N204,14,Iberian Coastal
10kmE250N205,14,Iberian Coastal
10kmE250N206,14,Iberian Coastal
10kmE250N207,14,Iberian Coastal
10kmE250N208,14,Iberian Coastal
10kmE250N209,14,Iberian Coastal
10kmE250N210,14,Iberian Coastal
10kmE250N211,14,Iberian Coastal
10kmE250N212,14,Iberian Coastal
10kmE250N213,14,Iberian Coastal
10kmE250N214,14,Iberian Coastal
10kmE250N215,14,Iberian Coastal
10kmE250N216,14,Iberian Coastal
10kmE250N217,14,Iberian Coastal
10kmE250N218,14,Iberian Coastal
10kmE250N219,14,Iberian Coastal
10kmE250N220,14,Iberian Coastal
10kmE250N221,14,Iberian Coastal
10kmE250N222,14,Iberian Coastal
10kmE250N223,14,Iberian Coastal
10kmE250N224,14,Iberian Coastal
10kmE250N225,14,Iberian Coastal
10kmE250N226,14,Iberian Coastal
10kmE250N227,14,Iberian Coastal
10kmE250N228,14,Iberian Coastal
10kmE250N229,14,Iberian Coastal
10kmE250N230,14,Iberian Coastal
10kmE250N231,14,Iberian Coastal
10kmE250N232,14,Iberian Coastal
10kmE250N233,14,Iberian Coastal
10kmE250N234,14,Iberian Coastal
10kmE251N178,14,Iberian Coastal
10kmE251N179,14,Iberian Coastal
10kmE251N180,14,Iberian Coastal
10kmE251N181,14,Iberian Coastal
10kmE251N182,14,Iberian Coastal
10kmE251N183,14,Iberian Coastal
10kmE251N184,14,Iberian Coastal
10kmE251N185,14,Iberian Coastal
10kmE251N186,14,Iberian Coastal
10kmE251N187,14,Iberian Coastal
10kmE251N188,14,Iberian Coastal
10kmE251N189,14,Iberian Coastal
10kmE251N190,14,Iberian Coastal
10kmE251N191,14,Iberian Coastal
10kmE251N192,14,Iberian Coastal
10kmE251N193,14,Iberian Coastal
10kmE251N194,14,Iberian Coastal
10kmE251N195,14,Iberian Coastal
10kmE251N196,14,Iberian Coastal
10kmE251N197,14,Iberian Coastal
10kmE251N198,14,Iberian Coastal
10kmE251N199,14,Iberian Coastal
10kmE251N200,14,Iberian Coastal
10kmE251N201,14,Iberian Coastal
10kmE251N202,14,Iberian Coastal
10kmE251N203,14,Iberian Coastal
10kmE251N204,14,Iberian Coastal
10kmE251N205,14,Iberian Coastal
10kmE251N206,14,Iberian Coastal
10kmE251N207,14,Iberian Coastal
10kmE251N208,14,Iberian Coastal
10kmE251N209,14,Iberian Coastal
10kmE251N210,14,Iberian Coastal
10kmE251N211,14,Iberian Coastal
10kmE251N212,14,Iberian Coastal
10kmE251N213,14,Iberian Coastal
10kmE251N214,14,Iberian Coastal
10kmE251N215,14,Iberian Coastal
10kmE251N216,14,Iberian Coastal
10kmE251N217,14,Iberian Coastal
10kmE251N218,14,Iberian Coastal
10kmE251N219,14,Iberian Coastal
10kmE251N220,14,Iberian Coastal
10kmE251N221,14,Iberian Coastal
10kmE251N222,14,Iberian Coastal
10kmE251N223,14,Iberian Coastal
10kmE251N224,14,Iberian Coastal
10kmE251N225,14,Iberian Coastal
10kmE251N226,14,Iberian Coastal
10kmE251N227,14,Iberian Coastal
10kmE251N228,14,Iberian Coastal
10kmE251N229,14,Iberian Coastal
10kmE251N230,14,Iberian Coastal
10kmE251N231,14,Iberian Coastal
10kmE251N232,14,Iberian Coastal
10kmE251N233,14,Iberian Coastal
10kmE251N234,14,Iberian Coastal
10kmE251N235,14,Iberian Coastal
10kmE251N236,14,Iberian Coastal
10kmE252N177,14,Iberian Coastal
10kmE252N178,14,Iberian Coastal
10kmE252N179,14,Iberian Coastal
10kmE252N180,14,Iberian Coastal
10kmE252N181,14,Iberian Coastal
10kmE252N182,14,Iberian Coastal
10kmE252N183,14,Iberian Coastal
10kmE252N184,14,Iberian Coastal
10kmE252N185,14,Iberian Coastal
10kmE252N186,14,Iberian Coastal
10kmE252N187,14,Iberian Coastal
10kmE252N188,14,Iberian Coastal
10kmE252N189,14,Iberian Coastal
10kmE252N190,14,Iberian Coastal
10kmE252N191,14,Iberian Coastal
10kmE252N192,14,Iberian Coastal
10kmE252N193,14,Iberian Coastal
10kmE252N194,14,Iberian Coastal
10kmE252N195,14,Iberian Coastal
10kmE252N196,14,Iberian Coastal
10kmE252N197,14,Iberian Coastal
10kmE252N198,14,Iberian Coastal
10kmE252N199,14,Iberian Coastal
10kmE252N200,14,Iberian Coastal
10kmE252N201,14,Iberian Coastal
10kmE252N202,14,Iberian Coastal
10kmE252N203,14,Iberian Coastal
10kmE252N204,14,Iberian Coastal
10kmE252N205,14,Iberian Coastal
10kmE252N206,14,Iberian Coastal
10kmE252N207,14,Iberian Coastal
10kmE252N208,14,Iberian Coastal
10kmE252N209,14,Iberian Coastal
10kmE252N210,14,Iberian Coastal
10kmE252N211,14,Iberian Coastal
10kmE252N212,14,Iberian Coastal
10kmE252N213,14,Iberian Coastal
10kmE252N214,14,Iberian Coastal
10kmE252N215,14,Iberian Coastal
10kmE252N216,14,Iberian Coastal
10kmE252N217,14,Iberian Coastal
10kmE252N218,14,Iberian Coastal
10kmE252N219,14,Iberian Coastal
10kmE252N220,14,Iberian Coastal
10kmE252N221,14,Iberian Coastal
10kmE252N222,14,Iberian Coastal
10kmE252N223,14,Iberian Coastal
10kmE252N224,14,Iberian Coastal
10kmE252N225,14,Iberian Coastal
10kmE252N226,14,Iberian Coastal
10kmE252N227,14,Iberian Coastal
10kmE252N228,14,Iberian Coastal
10kmE252N229,14,Iberian Coastal
10kmE252N230,14,Iberian Coastal
10kmE252N231,14,Iberian Coastal
10kmE252N232,14,Iberian Coastal
10kmE252N233,14,Iberian Coastal
10kmE252N234,14,Iberian Coastal
10kmE252N235,14,Iberian Coastal
10kmE252N236,14,Iberian Coastal
10kmE252N237,14,Iberian Coastal
10kmE252N238,14,Iberian Coastal
10kmE253N175,14,Iberian Coastal
10kmE253N176,14,Iberian Coastal
10kmE253N177,14,Iberian Coastal
10kmE253N178,14,Iberian Coastal
10kmE253N179,14,Iberian Coastal
10kmE253N180,14,Iberian Coastal
10kmE253N181,14,Iberian Coastal
10kmE253N182,14,Iberian Coastal
10kmE253N183,14,Iberian Coastal
10kmE253N184,14,Iberian Coastal
10kmE253N185,14,Iberian Coastal
10kmE253N186,14,Iberian Coastal
10kmE253N187,14,Iberian Coastal
10kmE253N188,14,Iberian Coastal
10kmE253N189,14,Iberian Coastal
10kmE253N190,14,Iberian Coastal
10kmE253N191,14,Iberian Coastal
10kmE253N192,14,Iberian Coastal
10kmE253N193,14,Iberian Coastal
10kmE253N194,14,Iberian Coastal
10kmE253N195,14,Iberian Coastal
10kmE253N196,14,Iberian Coastal
10kmE253N197,14,Iberian Coastal
10kmE253N198,14,Iberian Coastal
10kmE253N199,14,Iberian Coastal
10kmE253N200,14,Iberian Coastal
10kmE253N201,14,Iberian Coastal
10kmE253N202,14,Iberian Coastal
10kmE253N203,14,Iberian Coastal
10kmE253N204,14,Iberian Coastal
10kmE253N205,14,Iberian Coastal
10kmE253N206,14,Iberian Coastal
10kmE253N207,14,Iberian Coastal
10kmE253N208,14,Iberian Coastal
10kmE253N209,14,Iberian Coastal
10kmE253N210,14,Iberian Coastal
10kmE253N211,14,Iberian Coastal
10kmE253N212,14,Iberian Coastal
10kmE253N213,14,Iberian Coastal
10kmE253N214,14,Iberian Coastal
10kmE253N215,14,Iberian Coastal
10kmE253N216,14,Iberian Coastal
10kmE253N217,14,Iberian Coastal
10kmE253N218,14,Iberian Coastal
10kmE253N219,14,Iberian Coastal
10kmE253N220,14,Iberian Coastal
10kmE253N221,14,Iberian Coastal
10kmE253N222,14,Iberian Coastal
10kmE253N223,14,Iberian Coastal
10kmE253N224,14,Iberian Coastal
10kmE253N225,14,Iberian Coastal
10kmE253N226,14,Iberian Coastal
10kmE253N227,14,Iberian Coastal
10kmE253N228,14,Iberian Coastal
10kmE253N229,14,Iberian Coastal
10kmE253N230,14,Iberian Coastal
10kmE253N231,14,Iberian Coastal
10kmE253N232,14,Iberian Coastal
10kmE253N233,14,Iberian Coastal
10kmE253N234,14,Iberian Coastal
10kmE253N235,14,Iberian Coastal
10kmE253N236,14,Iberian Coastal
10kmE253N237,14,Iberian Coastal
10kmE253N238,14,Iberian Coastal
10kmE253N239,14,Iberian Coastal
10kmE254N173,14,Iberian Coastal
10kmE254N174,14,Iberian Coastal
10kmE254N175,14,Iberian Coastal
10kmE254N176,14,Iberian Coastal
10kmE254N177,14,Iberian Coastal
10kmE254N178,14,Iberian Coastal
10kmE254N179,14,Iberian Coastal
10kmE254N180,14,Iberian Coastal
10kmE254N181,14,Iberian Coastal
10kmE254N182,14,Iberian Coastal
10kmE254N183,14,Iberian Coastal
10kmE254N184,14,Iberian Coastal
10kmE254N185,14,Iberian Coastal
10kmE254N186,14,Iberian Coastal
10kmE254N187,14,Iberian Coastal
10kmE254N188,14,Iberian Coastal
10kmE254N189,14,Iberian Coastal
10kmE254N190,14,Iberian Coastal
10kmE254N191,14,Iberian Coastal
10kmE254N192,14,Iberian Coastal
10kmE254N193,14,Iberian Coastal
10kmE254N194,14,Iberian Coastal
10kmE254N195,14,Iberian Coastal
10kmE254N196,14,Iberian Coastal
10kmE254N197,14,Iberian Coastal
10kmE254N198,14,Iberian Coastal
10kmE254N199,14,Iberian Coastal
10kmE254N200,14,Iberian Coastal
10kmE254N201,14,Iberian Coastal
10kmE254N202,14,Iberian Coastal
10kmE254N203,14,Iberian Coastal
10kmE254N204,14,Iberian Coastal
10kmE254N205,14,Iberian Coastal
10kmE254N206,14,Iberian Coastal
10kmE254N207,14,Iberian Coastal
10kmE254N208,14,Iberian Coastal
10kmE254N209,14,Iberian Coastal
10kmE254N210,14,Iberian Coastal
10kmE254N211,14,Iberian Coastal
10kmE254N212,14,Iberian Coastal
10kmE254N213,14,Iberian Coastal
10kmE254N214,14,Iberian Coastal
10kmE254N215,14,Iberian Coastal
10kmE254N216,14,Iberian Coastal
10kmE254N217,14,Iberian Coastal
10kmE254N218,14,Iberian Coastal
10kmE254N219,14,Iberian Coastal
10kmE254N220,14,Iberian Coastal
10kmE254N221,14,Iberian Coastal
10kmE254N222,14,Iberian Coastal
10kmE254N223,14,Iberian Coastal
10kmE254N224,14,Iberian Coastal
10kmE254N225,14,Iberian Coastal
10kmE254N226,14,Iberian Coastal
10kmE254N227,14,Iberian Coastal
10kmE254N228,14,Iberian Coastal
10kmE254N229,14,Iberian Coastal
10kmE254N230,14,Iberian Coastal
10kmE254N231,14,Iberian Coastal
10kmE254N232,14,Iberian Coastal
10kmE254N233,14,Iberian Coastal
10kmE254N234,14,Iberian Coastal
10kmE254N235,14,Iberian Coastal
10kmE254N236,14,Iberian Coastal
10kmE254N237,14,Iberian Coastal
10kmE254N238,14,Iberian Coastal
10kmE254N239,14,Iberian Coastal
10kmE254N240,14,Iberian Coastal
10kmE254N241,14,Iberian Coastal
10kmE255N171,14,Iberian Coastal
10kmE255N172,14,Iberian Coastal
10kmE255N173,14,Iberian Coastal
10kmE255N174,14,Iberian Coastal
10kmE255N175,14,Iberian Coastal
10kmE255N176,14,Iberian Coastal
10kmE255N177,14,Iberian Coastal
10kmE255N178,14,Iberian Coastal
10kmE255N179,14,Iberian Coastal
10kmE255N180,14,Iberian Coastal
10kmE255N181,14,Iberian Coastal
10kmE255N182,14,Iberian Coastal
10kmE255N183,14,Iberian Coastal
10kmE255N184,14,Iberian Coastal
10kmE255N185,14,Iberian Coastal
10kmE255N186,14,Iberian Coastal
10kmE255N187,14,Iberian Coastal
10kmE255N188,14,Iberian Coastal
10kmE255N189,14,Iberian Coastal
10kmE255N190,14,Iberian Coastal
10kmE255N191,14,Iberian Coastal
10kmE255N192,14,Iberian Coastal
10kmE255N193,14,Iberian Coastal
10kmE255N194,14,Iberian Coastal
10kmE255N195,14,Iberian Coastal
10kmE255N196,14,Iberian Coastal
10kmE255N197,14,Iberian Coastal
10kmE255N198,14,Iberian Coastal
10kmE255N199,14,Iberian Coastal
10kmE255N200,14,Iberian Coastal
10kmE255N201,14,Iberian Coastal
10kmE255N202,14,Iberian Coastal
10kmE255N203,14,Iberian Coastal
10kmE255N204,14,Iberian Coastal
10kmE255N205,14,Iberian Coastal
10kmE255N206,14,Iberian Coastal
10kmE255N207,14,Iberian Coastal
10kmE255N208,14,Iberian Coastal
10kmE255N209,14,Iberian Coastal
10kmE255N210,14,Iberian Coastal
10kmE255N211,14,Iberian Coastal
10kmE255N212,14,Iberian Coastal
10kmE255N213,14,Iberian Coastal
10kmE255N214,14,Iberian Coastal
10kmE255N215,14,Iberian Coastal
10kmE255N216,14,Iberian Coastal
10kmE255N217,14,Iberian Coastal
10kmE255N218,14,Iberian Coastal
10kmE255N219,14,Iberian Coastal
10kmE255N220,14,Iberian Coastal
10kmE255N221,14,Iberian Coastal
10kmE255N222,14,Iberian Coastal
10kmE255N223,14,Iberian Coastal
10kmE255N224,14,Iberian Coastal
10kmE255N225,14,Iberian Coastal
10kmE255N226,14,Iberian Coastal
10kmE255N227,14,Iberian Coastal
10kmE255N228,14,Iberian Coastal
10kmE255N229,14,Iberian Coastal
10kmE255N230,14,Iberian Coastal
10kmE255N231,14,Iberian Coastal
10kmE255N232,14,Iberian Coastal
10kmE255N233,14,Iberian Coastal
10kmE255N234,14,Iberian Coastal
10kmE255N235,14,Iberian Coastal
10kmE255N236,14,Iberian Coastal
10kmE255N237,14,Iberian Coastal
10kmE255N238,14,Iberian Coastal
10kmE255N239,14,Iberian Coastal
10kmE255N240,14,Iberian Coastal
10kmE255N241,14,Iberian Coastal
10kmE255N242,14,Iberian Coastal
10kmE256N168,14,Iberian Coastal
10kmE256N169,14,Iberian Coastal
10kmE256N170,14,Iberian Coastal
10kmE256N171,14,Iberian Coastal
10kmE256N172,14,Iberian Coastal
10kmE256N173,14,Iberian Coastal
10kmE256N174,14,Iberian Coastal
10kmE256N175,14,Iberian Coastal
10kmE256N176,14,Iberian Coastal
10kmE256N177,14,Iberian Coastal
10kmE256N178,14,Iberian Coastal
10kmE256N179,14,Iberian Coastal
10kmE256N180,14,Iberian Coastal
10kmE256N181,14,Iberian Coastal
10kmE256N182,14,Iberian Coastal
10kmE256N183,14,Iberian Coastal
10kmE256N184,14,Iberian Coastal
10kmE256N185,14,Iberian Coastal
10kmE256N186,14,Iberian Coastal
10kmE256N187,14,Iberian Coastal
10kmE256N188,14,Iberian Coastal
10kmE256N189,14,Iberian Coastal
10kmE256N190,14,Iberian Coastal
10kmE256N191,14,Iberian Coastal
10kmE256N192,14,Iberian Coastal
10kmE256N193,14,Iberian Coastal
10kmE256N194,14,Iberian Coastal
10kmE256N195,14,Iberian Coastal
10kmE256N196,14,Iberian Coastal
10kmE256N197,14,Iberian Coastal
10kmE256N198,14,Iberian Coastal
10kmE256N199,14,Iberian Coastal
10kmE256N200,14,Iberian Coastal
10kmE256N201,14,Iberian Coastal
10kmE256N202,14,Iberian Coastal
10kmE256N203,14,Iberian Coastal
10kmE256N204,14,Iberian Coastal
10kmE256N205,14,Iberian Coastal
10kmE256N206,14,Iberian Coastal
10kmE256N207,14,Iberian Coastal
10kmE256N208,14,Iberian Coastal
10kmE256N209,14,Iberian Coastal
10kmE256N210,14,Iberian Coastal
10kmE256N211,14,Iberian Coastal
10kmE256N212,14,Iberian Coastal
10kmE256N213,14,Iberian Coastal
10kmE256N214,14,Iberian Coastal
10kmE256N215,14,Iberian Coastal
10kmE256N216,14,Iberian Coastal
10kmE256N217,14,Iberian Coastal
10kmE256N218,14,Iberian Coastal
10kmE256N219,14,Iberian Coastal
10kmE256N220,14,Iberian Coastal
10kmE256N221,14,Iberian Coastal
10kmE256N222,14,Iberian Coastal
10kmE256N223,14,Iberian Coastal
10kmE256N224,14,Iberian Coastal
10kmE256N225,14,Iberian Coastal
10kmE256N226,14,Iberian Coastal
10kmE256N227,14,Iberian Coastal
10kmE256N228,14,Iberian Coastal
10kmE256N229,14,Iberian Coastal
10kmE256N230,14,Iberian Coastal
10kmE256N231,14,Iberian Coastal
10kmE256N232,14,Iberian Coastal
10kmE256N233,14,Iberian Coastal
10kmE256N234,14,Iberian Coastal
10kmE256N235,14,Iberian Coastal
10kmE256N236,14,Iberian Coastal
10kmE256N237,14,Iberian Coastal
10kmE256N238,14,Iberian Coastal
10kmE256N239,14,Iberian Coastal
10kmE256N240,14,Iberian Coastal
10kmE256N241,14,Iberian Coastal
10kmE256N242,14,Iberian Coastal
10kmE256N243,14,Iberian Coastal
10kmE257N166,14,Iberian Coastal
10kmE257N167,14,Iberian Coastal
10kmE257N168,14,Iberian Coastal
10kmE257N169,14,Iberian Coastal
