species_key,species_name,lme_id,lme_name
4VRNP,Scolelepis bonnieri,3,North Sea
4VRP9,Scolelepis korsuni,3,North Sea
4VZML,Scruparia ambigua,3,North Sea
4YF8Y,Sparus aurata,3,North Sea
TB3ZV,Stephanopyxis turris,3,North Sea
52X2B,Streblospio benedicti,3,North Sea
5387D,Styela clava,3,North Sea
53D7D,Suberites massa,3,North Sea
53ML9,Syllidia armata,3,North Sea
7B8KV,Synidotea laticauda,3,North Sea
T8WJW,Thalassiosira nordenskioeldii,3,North Sea
564M4,Tharyx killariensis,3,North Sea
7CXK2,Tubificoides benedii,3,North Sea
59K2N,Tubularia indivisa,3,North Sea
TRJJ4,Undaria pinnatifida,3,North Sea
7DYQT,Urosalpinx cinerea,3,North Sea
TPF2X,Vertebrata fucoides,3,North Sea
5CS3F,Yoldia limatula,3,North Sea
L9NRY,Alexandrium minutum,3,North Sea
688WN,Atherina boyeri,3,North Sea
M8HY,Boccardiella ligerica,3,North Sea
MPNZ,Botrylloides violaceus,3,North Sea
NPRJ,Bugula neritina,3,North Sea
NFCHP,Ectocarpus siliculosus,3,North Sea
PGJ56,Fucus evanescens,3,North Sea
3HRQS,Gymnodinium catenatum,3,North Sea
Q9BCD,Karenia mikimotoi,3,North Sea
Q9CYR,Karlodinium veneficum,3,North Sea
VJY5B,Lessardia elongata,3,North Sea
43VGP,Molgula manhattensis,3,North Sea
73P2T,Monocorophium sextonae,3,North Sea
6RVDM,Necora puber,3,North Sea
RWNKZ,Prorocentrum cordatum,3,North Sea
S7PNN,Pylaiella littoralis,3,North Sea
SHPCB,Rhizosolenia setigera,3,North Sea
7C6PW,Thecacera pennigera,3,North Sea
5D4CT,Zeuxo holdichi,3,North Sea
3JBV8,Halichoerus grypus,3,North Sea
4L669,Polydora websteri,3,North Sea
6YRDJ,Sinelobus vanhaareni,3,North Sea
B29V,Agonus cataphractus,54,Barents Sea
LBG2M,Apedinella radians,54,Barents Sea
LWMWN,Asterionellopsis glacialis,54,Barents Sea
MMPRV,Balanus balanus,54,Barents Sea
QSCF,Caprella mutica,54,Barents Sea
R48N,Carcinus maenas,54,Barents Sea
TB5V,Chaetoceros lorenzianus,54,Barents Sea
5XNK6,Chaetoceros concavicornis,54,Barents Sea
MM697,Chorda filum,54,Barents Sea
N4VRP,Codium fragile,54,Barents Sea
MV9KS,Coscinodiscus wailesii,54,Barents Sea
32WFN,Cyclopterus lumpus,54,Barents Sea
NFDLC,Dinobryon faculiferum,54,Barents Sea
36PZC,Dipolydora quadrilobata,54,Barents Sea
36PZF,Dipolydora socialis,54,Barents Sea
3BT78,Euchone incolor,54,Barents Sea
PGHVY,Fucus distichus,54,Barents Sea
PGMCT,Fucus serratus,54,Barents Sea
PHYYY,Halosiphon tomentosus,54,Barents Sea
3VNQM,Littorina obtusata,54,Barents Sea
42Z4T,Micromesistius poutassou,54,Barents Sea
44RHY,Mya arenaria,54,Barents Sea
472YS,Nephtys ciliata,54,Barents Sea
482KT,Nucella lapillus,54,Barents Sea
B3JCD,Paralithodes camtschaticus,54,Barents Sea
RZPNM,Porphyra umbilicalis,54,Barents Sea
RVKDP,Pronoctiluca pelagica,54,Barents Sea
6WGQH,Pseudopotamilla reniformis,54,Barents Sea
SKMYS,Pterosperma cristatum,54,Barents Sea
SHPG2,Rhizosolenia styliformis,54,Barents Sea
4VRP9,Scolelepis korsuni,54,Barents Sea
53ML9,Syllidia armata,54,Barents Sea
T8WJW,Thalassiosira nordenskioeldii,54,Barents Sea
564M4,Tharyx killariensis,54,Barents Sea
7CXK2,Tubificoides benedii,54,Barents Sea
59K2N,Tubularia indivisa,54,Barents Sea
L9NRY,Alexandrium minutum,54,Barents Sea
NFCHP,Ectocarpus siliculosus,54,Barents Sea
PGJ56,Fucus evanescens,54,Barents Sea
Q9BCD,Karenia mikimotoi,54,Barents Sea
Q9CYR,Karlodinium veneficum,54,Barents Sea
VJY5B,Lessardia elongata,54,Barents Sea
RWNKZ,Prorocentrum cordatum,54,Barents Sea
S7PNN,Pylaiella littoralis,54,Barents Sea
SHPCB,Rhizosolenia setigera,54,Barents Sea
3JBV8,Halichoerus grypus,54,Barents Sea
B29V,Agonus cataphractus,1,Baltic Sea
BSN6,Alitta succinea,1,Baltic Sea
LBG2M,Apedinella radians,1,Baltic Sea
R48N,Carcinus maenas,1,Baltic Sea
MPMVS,Ceramium tenuicorne,1,Baltic Sea
SSYB,Cercopagis pengoi,1,Baltic Sea
TB5V,Chaetoceros lorenzianus,1,Baltic Sea
5XQWG,Chelicorophium curvispinum,1,Baltic Sea
MM697,Chorda filum,1,Baltic Sea
32WFN,Cyclopterus lumpus,1,Baltic Sea
364SQ,Dikerogammarus villosus,1,Baltic Sea
NFDLC,Dinobryon faculiferum,1,Baltic Sea
36PZC,Dipolydora quadrilobata,1,Baltic Sea
3DGBC,Evadne anonyx,1,Baltic Sea
6HVS2,Ficopomatus enigmaticus,1,Baltic Sea
PGMCT,Fucus serratus,1,Baltic Sea
3H7P6,Grandidierella japonica,1,Baltic Sea
7RH6D,Haminella solitaria,1,Baltic Sea
L26KD,Hemigrapsus sanguineus,1,Baltic Sea
3KP8C,Hemigrapsus takanoi,1,Baltic Sea
3KQ9P,Hemimysis anomala,1,Baltic Sea
3VNQM,Littorina obtusata,1,Baltic Sea
7369N,Marenzelleria arctia,1,Baltic Sea
6R5XM,Marenzelleria neglecta,1,Baltic Sea
446DR,Monocorophium insidiosum,1,Baltic Sea
44RHY,Mya arenaria,1,Baltic Sea
6RW9X,Neogobius melanostomus,1,Baltic Sea
472YS,Nephtys ciliata,1,Baltic Sea
9GQWD,Palaemon elegans,1,Baltic Sea
4D4F3,Paranais frici,1,Baltic Sea
RWQ5H,Plagioselmis prolonga,1,Baltic Sea
4L63D,Polydora cornuta,1,Baltic Sea
4M4PS,Potamothrix hammoniensis,1,Baltic Sea
4NQJ3,Pseudocalanus elongatus,1,Baltic Sea
7935Q,Rana dalmatina,1,Baltic Sea
4RF6D,Rangia cuneata,1,Baltic Sea
52X2B,Streblospio benedicti,1,Baltic Sea
53ML9,Syllidia armata,1,Baltic Sea
T8WJW,Thalassiosira nordenskioeldii,1,Baltic Sea
7CXK2,Tubificoides benedii,1,Baltic Sea
TPF2X,Vertebrata fucoides,1,Baltic Sea
M8HY,Boccardiella ligerica,1,Baltic Sea
NFCHP,Ectocarpus siliculosus,1,Baltic Sea
RWNKZ,Prorocentrum cordatum,1,Baltic Sea
S7PNN,Pylaiella littoralis,1,Baltic Sea
59JTZ,Tubificoides heterochaetus,1,Baltic Sea
3JBV8,Halichoerus grypus,1,Baltic Sea
6YRDJ,Sinelobus vanhaareni,1,Baltic Sea
5WJTR,Beroe ovata,11,Black Sea
Q76B,Calyptraea chinensis,11,Black Sea
YSGX,Coryphoblennius galerita,11,Black Sea
3YSD7,Megachile sculpturalis,11,Black Sea
44RHY,Mya arenaria,11,Black Sea
6RW9X,Neogobius melanostomus,11,Black Sea
9GQWD,Palaemon elegans,11,Black Sea
4CMHV,Parablennius incognitus,11,Black Sea
4JJZC,Planiliza haematocheilus,11,Black Sea
4LQXH,Pomatoschistus marmoratus,11,Black Sea
7935Q,Rana dalmatina,11,Black Sea
4TV6Q,Sabellaria spinulosa,11,Black Sea
53WJY,Syngnathus abaster,11,Black Sea
59435,Tritia neritea,11,Black Sea
7FFK2,Vanellus spinosus,11,Black Sea
688WN,Atherina boyeri,11,Black Sea
